tf_key	display_symbols	species_scopes	source_registries	reported_contributor_labels	human_current_sets	mouse_current_sets	vertebrate_profile_current_sets	human_status	mouse_status	vertebrate_profile_status	current_entity_ids	species_scope_count	current_any_species	new_species_scopes	dedupe_status	notes
rel	REL;Rel	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;CytReg_CollecTRI;CytReg_CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;GEREDB_CollecTRI;GEREDB_CollecTRI2;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;RegNetwork_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TFactS_CollecTRI;TFactS_DoRothEA;TRED_DoRothEA;TRRD_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	existing_public_pair_union	existing_public_pair_union	canonical_name_or_species_scope_match	16973	3	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
rela	RELA;Rela	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;CytReg_CollecTRI;CytReg_CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;GOA_CollecTRI2;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;IntAct_CollecTRI;IntAct_CollecTRI2;IntAct_DoRothEA;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ORegAnno;ORegAnno_DoRothEA;Pavlidis2021_CollecTRI;Pavlidis_CollecTRI2;ReMap_DoRothEA;RegNetwork_DoRothEA;SIGNOR;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TFactS_CollecTRI;TFactS_DoRothEA;TRED_DoRothEA;TRRD_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	existing_public_pair_union	existing_public_pair_union	canonical_name_or_species_scope_match	13084	3	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
relb	RELB;Relb	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;CytReg_CollecTRI;CytReg_CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;NTNUcuration_CollecTRI2;ReMap_DoRothEA;RegNetwork_DoRothEA;TFactS_CollecTRI;TFactS_DoRothEA;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	canonical_tf_edge;canonical_tf_role	canonical_tf_edge;canonical_tf_role	canonical_tf_edge;canonical_tf_role	existing_public_pair_union	existing_public_pair_union	canonical_name_or_species_scope_match	13087	3	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
repin1	REPIN1;Repin1	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
rere	RERE;Rere	human;mouse	AnimalTFDB3;TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union			2	false	human	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
rest	REST;Rest	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ENCODE-proximal;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;PAZAR;Pavlidis2021_CollecTRI;Pavlidis_CollecTRI2;ReMap_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TFactS_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	existing_public_pair_union	existing_public_pair_union	canonical_name_or_species_scope_match	16879	3	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
rex2	Rex2	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rexo4	REXO4	human	Lambert_HumanTFs					new_candidate				1	false	human	new_candidate	
rfwd2	RFWD2	human	TRRUST	TRRUST				existing_public_pair_union				1	false		existing_or_canonical	
rfx1	RFX1;Rfx1	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ORegAnno_DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	existing_public_pair_union	existing_public_pair_union	canonical_name_or_species_scope_match	16880	3	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
rfx2	RFX2;Rfx2	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				existing_public_pair_union	new_candidate	new_candidate		3	false	mouse;vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
rfx3	RFX3;Rfx3	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union	new_candidate		3	false	vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
rfx4	RFX4;Rfx4	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union	new_candidate		3	false	human;vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
rfx5	RFX5;Rfx5	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ENCODE-distal;ENCODE-proximal;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GOA_CollecTRI;GOA_CollecTRI2;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;IntAct_CollecTRI;IntAct_CollecTRI2;IntAct_DoRothEA;NTNUcuration_CollecTRI2;ReMap_DoRothEA;SIGNOR;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	existing_public_pair_union	existing_public_pair_union	canonical_name_or_species_scope_match	16881	3	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
rfx6	RFX6;Rfx6	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
rfx7	RFX7;Rfx7	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
rfx8	RFX8;Rfx8	human;mouse	AnimalTFDB3;Lambert_HumanTFs					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
rfxank	RFXANK;Rfxank	human;mouse	AnimalTFDB3;TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union			2	false		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
rfxap	RFXAP;Rfxap	human;mouse	TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union			2	false		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
rhox1	Rhox1	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox10	Rhox10	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox11	Rhox11	mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;TFLink						new_candidate	new_candidate		2	false	mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
rhox12	Rhox12	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox13	Rhox13	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox2a	Rhox2a	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox2b	Rhox2b	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox2c	Rhox2c	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox2d	Rhox2d	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox2e	Rhox2e	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox2f	Rhox2f	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox2g	Rhox2g	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox2h	Rhox2h	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox3a	Rhox3a	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox3a2	Rhox3a2	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox3c	Rhox3c	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox3e	Rhox3e	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox3f	Rhox3f	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox3g	Rhox3g	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox3h	Rhox3h	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox4a	Rhox4a	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox4a2	Rhox4a2	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox4b	Rhox4b	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox4c	Rhox4c	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox4d	Rhox4d	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox4e	Rhox4e	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox4f	Rhox4f	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox4g	Rhox4g	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox6	Rhox6	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox7a	Rhox7a	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox7b	Rhox7b	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox8	Rhox8	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhox9	Rhox9	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rhoxf1	RHOXF1	human;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs					new_candidate		new_candidate		2	false	human;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
rhoxf2	RHOXF2	human	AnimalTFDB3;Lambert_HumanTFs					new_candidate				1	false	human	new_candidate	
rhoxf2b	RHOXF2B	human	AnimalTFDB3;Lambert_HumanTFs					new_candidate				1	false	human	new_candidate	
rimbp2	RIMBP2	human	TFLink					new_candidate				1	false	human	new_candidate	
ring1	RING1	human	TFLink					new_candidate				1	false	human	new_candidate	
rit1	Rit1	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rlf	RLF;Rlf	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
rnf14	RNF14	human	TFLink;TRRUST	TRRUST				existing_public_pair_union				1	false		existing_or_canonical	
rnf2	RNF2;Rnf2	human;mouse	TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union			2	false	human	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
rngtt	RNGTT	human	TFLink					new_candidate				1	false	human	new_candidate	
rora	RORA;Rora	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ORegAnno;ORegAnno_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA				existing_public_pair_union	existing_public_pair_union	new_candidate		3	false	vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
rorb	RORB;Rorb	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
rorc	RORC;Rorc	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	CollecTRI;CollecTRI2;CytReg_CollecTRI;CytReg_CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;SIGNOR;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA				existing_public_pair_union	new_candidate	new_candidate		3	false	mouse;vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
rpa1	RPA1	human	TFLink					new_candidate				1	false	human	new_candidate	
rpa2	RPA2;Rpa2	human;mouse	TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
rps6ka5	Rps6ka5	mouse	TFLink;TRRUST	TRRUST					existing_public_pair_union			1	false		existing_or_canonical	
rreb1	RREB1;Rreb1	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA				existing_public_pair_union	existing_public_pair_union	new_candidate		3	false	vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
rsl1	Rsl1	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rslcan18	Rslcan18	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
rtf1	Rtf1	mouse	TFLink						new_candidate			1	false	mouse	new_candidate	
runx1	RUNX1;Runx1	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;CytReg_CollecTRI;CytReg_CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;GOA_CollecTRI2;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;IntAct_CollecTRI;IntAct_CollecTRI2;IntAct_DoRothEA;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;PAZAR;PAZAR_DoRothEA;Pavlidis2021_CollecTRI;Pavlidis_CollecTRI2;ReMap_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TFactS_CollecTRI;TFactS_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	existing_public_pair_union	existing_public_pair_union	canonical_name_or_species_scope_match	16882	3	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
runx1t1	RUNX1T1;Runx1t1	human;mouse	TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union			2	false		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
runx2	RUNX2;Runx2	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;Pavlidis2021_CollecTRI;Pavlidis_CollecTRI2;ReMap_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TFactS_CollecTRI;TFactS_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	existing_public_pair_union	existing_public_pair_union	canonical_name_or_species_scope_match	16929	3	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
runx3	RUNX3;Runx3	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ReMap_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TFactS_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	existing_public_pair_union	existing_public_pair_union	canonical_name_or_species_scope_match	16974	3	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
ruvbl1	RUVBL1;Ruvbl1	human;mouse	TFLink;TRRUST	TRRUST				existing_public_pair_union	new_candidate			2	false	mouse	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
ruvbl2	RUVBL2;Ruvbl2	human;mouse	TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union			2	false	human	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
rxra	RXRA;Rxra	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ENCODE-proximal;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;GEREDB_CollecTRI;GEREDB_CollecTRI2;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;IntAct_DoRothEA;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ReMap_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TFactS_CollecTRI;TFactS_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2				existing_public_pair_union	existing_public_pair_union	new_candidate		3	false	vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
rxrb	RXRB;Rxrb	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union	new_candidate		3	false	human;vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
rxrg	RXRG;Rxrg	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
rybp	RYBP;Rybp	human;mouse	TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
safb	SAFB	human	Lambert_HumanTFs;TFLink					new_candidate				1	false	human	new_candidate	
safb2	SAFB2	human	Lambert_HumanTFs					new_candidate				1	false	human	new_candidate	
sall1	SALL1;Sall1	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union			2	false	human	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
sall2	SALL2;Sall2	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union			2	false	human	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
sall3	SALL3;Sall3	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				existing_public_pair_union	new_candidate	new_candidate		3	false	mouse;vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
sall4	SALL4;Sall4	human;mouse	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon		existing_public_pair_union	existing_public_pair_union		16883	2	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
sall4a	SALL4A	human	TRRUST	TRRUST				existing_public_pair_union				1	false		existing_or_canonical	
samd11	SAMD11	human	AnimalTFDB3					new_candidate				1	false	human	new_candidate	
sap130	SAP130;Sap130	human;mouse	TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
sap18	Sap18	mouse	TFLink						new_candidate			1	false	mouse	new_candidate	
